fecha,peaje,sentido_1,sentido_2,total,tipo_dia,trm_dolar
2022-09-03,COCORNA,6068,3367,9435,fin_de_semana,4466.73
2022-09-03,CURITÍ,5093,2474,7567,fin_de_semana,4466.73
2022-09-03,EL KORAN,0,0,0,fin_de_semana,4466.73
2022-09-03,LA GOMEZ,4449,1939,6388,fin_de_semana,4466.73
2022-09-03,LA PARADA,22070,0,22070,fin_de_semana,4466.73
2022-09-03,LOBOGUERRERO,5869,2785,8654,fin_de_semana,4466.73
2022-09-03,LOS CUROS,5364,5364,10728,fin_de_semana,4466.73
2022-09-03,MORRISON,7682,3401,11083,fin_de_semana,4466.73
2022-09-03,OIBA,4023,4023,8046,fin_de_semana,4466.73
2022-09-03,PAILITAS,6943,2939,9882,fin_de_semana,4466.73
2022-09-03,PLATANAL,2320,977,3297,fin_de_semana,4466.73
2022-09-03,PTO. TRIUNFO,4013,1918,5931,fin_de_semana,4466.73
2022-09-03,RINCON HONDO,1710,912,2622,fin_de_semana,4466.73
2022-09-03,SABOYA,3056,1857,4913,fin_de_semana,4466.73
2022-09-03,SAN DIEGO,4047,2006,6053,fin_de_semana,4466.73
2022-09-03,SAN JUAN,5074,2668,7742,fin_de_semana,4466.73
2022-09-03,ZAMBITO,4871,2405,7276,fin_de_semana,4466.73
2022-09-04,AGUAS NEGRAS,6150,3656,9806,fin_de_semana,
2022-09-04,CASABLANCA,11863,6856,18719,fin_de_semana,
2022-09-04,COCORNA,6374,2627,9001,fin_de_semana,
2022-09-04,CURITÍ,5219,2877,8096,fin_de_semana,
2022-09-04,EL KORAN,0,0,0,fin_de_semana,
2022-09-04,LA GOMEZ,4842,2372,7214,fin_de_semana,
2022-09-04,LA PARADA,15075,0,15075,fin_de_semana,
2022-09-04,LOBOGUERRERO,5118,2571,7689,fin_de_semana,
2022-09-04,LOS CUROS,5371,5371,10742,fin_de_semana,
2022-09-04,MORRISON,7795,4044,11839,fin_de_semana,
2022-09-04,OIBA,4445,4445,8890,fin_de_semana,
2022-09-04,PAILITAS,7323,4140,11463,fin_de_semana,
2022-09-04,PLATANAL,2328,1205,3533,fin_de_semana,
2022-09-04,PTO. TRIUNFO,4291,2130,6421,fin_de_semana,
2022-09-04,RINCON HONDO,1456,604,2060,fin_de_semana,
2022-09-04,SABOYA,3316,1310,4626,fin_de_semana,
2022-09-04,SAN DIEGO,3018,1591,4609,fin_de_semana,
2022-09-04,SAN JUAN,3896,1801,5697,fin_de_semana,
2022-09-04,ZAMBITO,5094,2341,7435,fin_de_semana,
2022-09-05,AGUAS NEGRAS,4770,2458,7228,entre_semana,
2022-09-05,CASABLANCA,9265,5768,15033,entre_semana,
2022-09-05,COCORNA,5584,2947,8531,entre_semana,
2022-09-05,CURITÍ,4513,2496,7009,entre_semana,
2022-09-05,EL KORAN,0,0,0,entre_semana,
2022-09-05,LA GOMEZ,3168,1593,4761,entre_semana,
2022-09-05,LA PARADA,21556,0,21556,entre_semana,
2022-09-05,LOBOGUERRERO,5891,3413,9304,entre_semana,
2022-09-05,LOS CUROS,4714,4714,9428,entre_semana,
2022-09-05,MORRISON,6471,3476,9947,entre_semana,
2022-09-05,OIBA,3846,3846,7692,entre_semana,
2022-09-05,PAILITAS,5647,3092,8739,entre_semana,
2022-09-05,PLATANAL,2386,1240,3626,entre_semana,
2022-09-05,PTO. TRIUNFO,4376,2144,6520,entre_semana,
2022-09-05,RINCON HONDO,1664,817,2481,entre_semana,
2022-09-05,SABOYA,2605,1324,3929,entre_semana,
2022-09-05,SAN DIEGO,4492,2228,6720,entre_semana,
2022-09-05,SAN JUAN,4868,2397,7265,entre_semana,
2022-09-05,ZAMBITO,4082,1922,6004,entre_semana,
2022-09-06,AGUAS NEGRAS,5513,3358,8871,entre_semana,
2022-09-06,CASABLANCA,9427,5759,15186,entre_semana,
2022-09-06,COCORNA,5708,2883,8591,entre_semana,
2022-09-06,CURITÍ,4669,2519,7188,entre_semana,
2022-09-06,EL KORAN,0,0,0,entre_semana,
2022-09-06,LA GOMEZ,4224,2142,6366,entre_semana,
2022-09-06,LA PARADA,22284,0,22284,entre_semana,
2022-09-06,LOBOGUERRERO,6392,3310,9702,entre_semana,
2022-09-06,LOS CUROS,4870,4870,9740,entre_semana,
2022-09-06,MORRISON,7824,3968,11792,entre_semana,
2022-09-06,OIBA,4025,4025,8050,entre_semana,
2022-09-06,PAILITAS,7282,3808,11090,entre_semana,
2022-09-06,PLATANAL,2462,1256,3718,entre_semana,
2022-09-06,PTO. TRIUNFO,4643,2354,6997,entre_semana,
2022-09-06,RINCON HONDO,1887,913,2800,entre_semana,
2022-09-06,SABOYA,2732,1478,4210,entre_semana,
2022-09-06,SAN DIEGO,4407,2226,6633,entre_semana,
2022-09-06,SAN JUAN,5110,2603,7713,entre_semana,
2022-09-06,ZAMBITO,4500,2330,6830,entre_semana,
2022-09-07,AGUAS NEGRAS,6278,3752,10030,entre_semana,4480.1
2022-09-07,CASABLANCA,9190,5512,14702,entre_semana,4480.1
2022-09-07,COCORNA,5836,2876,8712,entre_semana,4480.1
2022-09-07,CURITÍ,4913,2800,7713,entre_semana,4480.1
2022-09-07,EL KORAN,0,0,0,entre_semana,4480.1
2022-09-07,LA GOMEZ,4877,2405,7282,entre_semana,4480.1
2022-09-07,LA PARADA,21935,0,21935,entre_semana,4480.1
2022-09-07,LOBOGUERRERO,6518,3223,9741,entre_semana,4480.1
2022-09-07,LOS CUROS,5165,5165,10330,entre_semana,4480.1
2022-09-07,MORRISON,8492,4368,12860,entre_semana,4480.1
2022-09-07,OIBA,4127,4127,8254,entre_semana,4480.1
2022-09-07,PAILITAS,7825,4131,11956,entre_semana,4480.1
2022-09-07,PLATANAL,2644,1353,3997,entre_semana,4480.1
2022-09-07,PTO. TRIUNFO,4776,2436,7212,entre_semana,4480.1
2022-09-07,RINCON HONDO,1861,930,2791,entre_semana,4480.1
2022-09-07,SABOYA,2763,1607,4370,entre_semana,4480.1
2022-09-07,SAN DIEGO,4346,2159,6505,entre_semana,4480.1
2022-09-07,SAN JUAN,5277,2721,7998,entre_semana,4480.1
2022-09-07,ZAMBITO,5262,2716,7978,entre_semana,4480.1
2022-09-08,AGUAS NEGRAS,6406,3852,10258,entre_semana,4446.36
2022-09-08,CASABLANCA,9345,5577,14922,entre_semana,4446.36
2022-09-08,COCORNA,6187,3010,9197,entre_semana,4446.36
2022-09-08,CURITÍ,5164,2749,7913,entre_semana,4446.36
2022-09-08,EL KORAN,0,0,0,entre_semana,4446.36
2022-09-08,LA GOMEZ,4963,2466,7429,entre_semana,4446.36
2022-09-08,LA PARADA,22243,0,22243,entre_semana,4446.36
2022-09-08,LOBOGUERRERO,6752,3155,9907,entre_semana,4446.36
2022-09-08,LOS CUROS,5710,3880,9590,entre_semana,4446.36
2022-09-08,MORRISON,8753,4513,13266,entre_semana,4446.36
2022-09-08,OIBA,4358,4358,8716,entre_semana,4446.36
2022-09-08,PAILITAS,8095,4418,12513,entre_semana,4446.36
2022-09-08,PLATANAL,2589,1340,3929,entre_semana,4446.36
2022-09-08,PTO. TRIUNFO,5024,2640,7664,entre_semana,4446.36
2022-09-08,RINCON HONDO,1992,943,2935,entre_semana,4446.36
2022-09-08,SABOYA,2714,1513,4227,entre_semana,4446.36
2022-09-08,SAN DIEGO,4418,2260,6678,entre_semana,4446.36
2022-09-08,SAN JUAN,5140,2630,7770,entre_semana,4446.36
2022-09-08,ZAMBITO,5315,2591,7906,entre_semana,4446.36
2022-09-09,AGUAS NEGRAS,6109,3508,9617,entre_semana,4396.69
2022-09-09,CASABLANCA,10776,5787,16563,entre_semana,4396.69
2022-09-09,COCORNA,6667,3446,10113,entre_semana,4396.69
2022-09-09,CURITÍ,5618,2867,8485,entre_semana,4396.69
2022-09-09,EL KORAN,0,0,0,entre_semana,4396.69
2022-09-09,LA GOMEZ,4514,2091,6605,entre_semana,4396.69
2022-09-09,LA PARADA,22803,0,22803,entre_semana,4396.69
2022-09-09,LOBOGUERRERO,7544,3747,11291,entre_semana,4396.69
2022-09-09,LOS CUROS,6017,2782,8799,entre_semana,4396.69
2022-09-09,MORRISON,8392,4041,12433,entre_semana,4396.69
2022-09-09,OIBA,4633,4633,9266,entre_semana,4396.69
2022-09-09,PAILITAS,7713,3784,11497,entre_semana,4396.69
2022-09-09,PLATANAL,2710,1270,3980,entre_semana,4396.69
2022-09-09,PTO. TRIUNFO,5233,2568,7801,entre_semana,4396.69
2022-09-09,RINCON HONDO,2096,996,3092,entre_semana,4396.69
2022-09-09,SABOYA,3197,1827,5024,entre_semana,4396.69
2022-09-09,SAN DIEGO,5051,2612,7663,entre_semana,4396.69
2022-09-09,SAN JUAN,5781,3104,8885,entre_semana,4396.69
2022-09-09,ZAMBITO,4989,2269,7258,entre_semana,4396.69
2022-09-10,AGUAS NEGRAS,5819,3452,9271,fin_de_semana,4365.32
2022-09-10,CASABLANCA,10104,5853,15957,fin_de_semana,4365.32
2022-09-10,COCORNA,6158,3491,9649,fin_de_semana,4365.32
2022-09-10,CURITÍ,5024,2438,7462,fin_de_semana,4365.32
2022-09-10,EL KORAN,0,0,0,fin_de_semana,4365.32
2022-09-10,LA GOMEZ,4583,2059,6642,fin_de_semana,4365.32
2022-09-10,LA PARADA,22577,0,22577,fin_de_semana,4365.32
2022-09-10,LOBOGUERRERO,6774,3038,9812,fin_de_semana,4365.32
2022-09-10,LOS CUROS,5405,2262,7667,fin_de_semana,4365.32
2022-09-10,MORRISON,7776,3492,11268,fin_de_semana,4365.32
2022-09-10,OIBA,3928,3928,7856,fin_de_semana,4365.32
2022-09-10,PAILITAS,6928,2885,9813,fin_de_semana,4365.32
2022-09-10,PLATANAL,2377,1163,3540,fin_de_semana,4365.32
2022-09-10,PTO. TRIUNFO,4097,1907,6004,fin_de_semana,4365.32
2022-09-10,RINCON HONDO,1598,810,2408,fin_de_semana,4365.32
2022-09-10,SABOYA,2995,1842,4837,fin_de_semana,4365.32
2022-09-10,SAN DIEGO,3876,1916,5792,fin_de_semana,4365.32
2022-09-10,SAN JUAN,4973,2589,7562,fin_de_semana,4365.32
2022-09-10,ZAMBITO,4947,2498,7445,fin_de_semana,4365.32
2022-09-11,AGUAS NEGRAS,6356,3731,10087,fin_de_semana,
2022-09-11,CASABLANCA,12031,5663,17694,fin_de_semana,
2022-09-11,COCORNA,6674,2633,9307,fin_de_semana,
2022-09-11,CURITÍ,5487,3033,8520,fin_de_semana,
2022-09-11,EL KORAN,0,0,0,fin_de_semana,
2022-09-11,LA GOMEZ,4923,2357,7280,fin_de_semana,
2022-09-11,LA PARADA,14140,0,14140,fin_de_semana,
2022-09-11,LOBOGUERRERO,5015,2473,7488,fin_de_semana,
2022-09-11,LOS CUROS,5825,3162,8987,fin_de_semana,
2022-09-11,MORRISON,8434,4259,12693,fin_de_semana,
2022-09-11,OIBA,4284,4284,8568,fin_de_semana,
2022-09-11,PAILITAS,7919,4296,12215,fin_de_semana,
2022-09-11,PLATANAL,2552,1225,3777,fin_de_semana,
2022-09-11,PTO. TRIUNFO,4225,2147,6372,fin_de_semana,
2022-09-11,RINCON HONDO,1487,599,2086,fin_de_semana,
2022-09-11,SABOYA,3498,1349,4847,fin_de_semana,
2022-09-11,SAN DIEGO,3245,1734,4979,fin_de_semana,
2022-09-11,SAN JUAN,4039,1868,5907,fin_de_semana,
2022-09-11,ZAMBITO,5250,2372,7622,fin_de_semana,
2022-09-12,AGUAS NEGRAS,4774,2666,7440,entre_semana,
2022-09-12,CASABLANCA,9439,4640,14079,entre_semana,
2022-09-12,COCORNA,5527,2838,8365,entre_semana,
2022-09-12,CURITÍ,4673,2524,7197,entre_semana,
2022-09-12,EL KORAN,0,0,0,entre_semana,
2022-09-12,LA GOMEZ,3127,1525,4652,entre_semana,
2022-09-12,LA PARADA,21116,0,21116,entre_semana,
2022-09-12,LOBOGUERRERO,5678,3285,8963,entre_semana,
2022-09-12,LOS CUROS,4994,2551,7545,entre_semana,
2022-09-12,MORRISON,6400,3349,9749,entre_semana,
2022-09-12,OIBA,3878,3878,7756,entre_semana,
2022-09-12,PAILITAS,5642,3061,8703,entre_semana,
2022-09-12,PLATANAL,2347,1211,3558,entre_semana,
2022-09-12,PTO. TRIUNFO,4384,2189,6573,entre_semana,
2022-09-12,RINCON HONDO,1723,863,2586,entre_semana,
2022-09-12,SABOYA,2538,1262,3800,entre_semana,
2022-09-12,SAN DIEGO,4430,2133,6563,entre_semana,
2022-09-12,SAN JUAN,5152,2533,7685,entre_semana,
2022-09-12,ZAMBITO,3980,1863,5843,entre_semana,
2022-09-13,AGUAS NEGRAS,5644,3377,9021,entre_semana,4346.91
2022-09-13,CASABLANCA,9261,4883,14144,entre_semana,4346.91
2022-09-13,COCORNA,5832,2909,8741,entre_semana,4346.91
2022-09-13,CURITÍ,4764,2544,7308,entre_semana,4346.91
2022-09-13,EL KORAN,0,0,0,entre_semana,4346.91
2022-09-13,LA GOMEZ,4392,2154,6546,entre_semana,4346.91
2022-09-13,LA PARADA,21777,0,21777,entre_semana,4346.91
2022-09-13,LOBOGUERRERO,7526,3882,11408,entre_semana,4346.91
2022-09-13,LOS CUROS,5065,2963,8028,entre_semana,4346.91
2022-09-13,MORRISON,8182,4033,12215,entre_semana,4346.91
2022-09-13,OIBA,3974,3974,7948,entre_semana,4346.91
2022-09-13,PAILITAS,7528,3821,11349,entre_semana,4346.91
2022-09-13,PLATANAL,2470,1316,3786,entre_semana,4346.91
2022-09-13,PTO. TRIUNFO,4706,2275,6981,entre_semana,4346.91
2022-09-13,RINCON HONDO,1842,895,2737,entre_semana,4346.91
2022-09-13,SABOYA,2631,1560,4191,entre_semana,4346.91
2022-09-13,SAN DIEGO,4317,2202,6519,entre_semana,4346.91
2022-09-13,SAN JUAN,5260,2822,8082,entre_semana,4346.91
2022-09-13,ZAMBITO,4619,2406,7025,entre_semana,4346.91
2022-09-14,AGUAS NEGRAS,6480,3813,10293,entre_semana,4413.89
2022-09-14,CASABLANCA,9157,4807,13964,entre_semana,4413.89
2022-09-14,COCORNA,6146,3039,9185,entre_semana,4413.89
2022-09-14,CURITÍ,5119,2850,7969,entre_semana,4413.89
2022-09-14,EL KORAN,0,0,0,entre_semana,4413.89
2022-09-14,LA GOMEZ,5075,2441,7516,entre_semana,4413.89
2022-09-14,LA PARADA,21831,0,21831,entre_semana,4413.89
2022-09-14,LOBOGUERRERO,7636,3887,11523,entre_semana,4413.89
2022-09-14,LOS CUROS,5429,2800,8229,entre_semana,4413.89
2022-09-14,MORRISON,8780,4359,13139,entre_semana,4413.89
2022-09-14,OIBA,4182,4182,8364,entre_semana,4413.89
2022-09-14,PAILITAS,8092,4137,12229,entre_semana,4413.89
2022-09-14,PLATANAL,2553,1330,3883,entre_semana,4413.89
2022-09-14,PTO. TRIUNFO,4898,2542,7440,entre_semana,4413.89
2022-09-14,RINCON HONDO,1841,887,2728,entre_semana,4413.89
2022-09-14,SABOYA,2611,1492,4103,entre_semana,4413.89
2022-09-14,SAN DIEGO,4268,2147,6415,entre_semana,4413.89
2022-09-14,SAN JUAN,5269,2686,7955,entre_semana,4413.89
2022-09-14,ZAMBITO,5405,2647,8052,entre_semana,4413.89
2022-09-15,AGUAS NEGRAS,6461,3783,10244,entre_semana,4389.8
2022-09-15,CASABLANCA,9813,5229,15042,entre_semana,4389.8
2022-09-15,COCORNA,6576,3282,9858,entre_semana,4389.8
2022-09-15,CURITÍ,5146,2667,7813,entre_semana,4389.8
2022-09-15,EL KORAN,1315,670,1985,entre_semana,4389.8
2022-09-15,LA GOMEZ,5036,2394,7430,entre_semana,4389.8
2022-09-15,LA PARADA,21985,0,21985,entre_semana,4389.8
2022-09-15,LOBOGUERRERO,7217,3677,10894,entre_semana,4389.8
2022-09-15,LOS CUROS,5604,2451,8055,entre_semana,4389.8
2022-09-15,MORRISON,8804,4473,13277,entre_semana,4389.8
2022-09-15,OIBA,4312,4312,8624,entre_semana,4389.8
2022-09-15,PAILITAS,8309,4384,12693,entre_semana,4389.8
2022-09-15,PLATANAL,2576,1310,3886,entre_semana,4389.8
2022-09-15,PTO. TRIUNFO,5598,2783,8381,entre_semana,4389.8
2022-09-15,RINCON HONDO,1903,932,2835,entre_semana,4389.8
2022-09-15,SABOYA,2751,1436,4187,entre_semana,4389.8
2022-09-15,SAN DIEGO,4354,2186,6540,entre_semana,4389.8
2022-09-15,SAN JUAN,5244,2675,7919,entre_semana,4389.8
2022-09-15,ZAMBITO,5392,2548,7940,entre_semana,4389.8
2022-09-16,AGUAS NEGRAS,6142,3457,9599,entre_semana,4404.64
2022-09-16,CASABLANCA,10934,6195,17129,entre_semana,4404.64
2022-09-16,COCORNA,6779,3467,10246,entre_semana,4404.64
2022-09-16,CURITÍ,5562,2904,8466,entre_semana,4404.64
2022-09-16,EL KORAN,5750,2583,8333,entre_semana,4404.64
2022-09-16,LA GOMEZ,4583,2094,6677,entre_semana,4404.64
2022-09-16,LA PARADA,23086,0,23086,entre_semana,4404.64
2022-09-16,LOBOGUERRERO,7804,3853,11657,entre_semana,4404.64
2022-09-16,LOS CUROS,5975,2943,8918,entre_semana,4404.64
2022-09-16,MORRISON,8428,3996,12424,entre_semana,4404.64
2022-09-16,OIBA,4634,4634,9268,entre_semana,4404.64
2022-09-16,PAILITAS,7757,3805,11562,entre_semana,4404.64
2022-09-16,PLATANAL,2709,1350,4059,entre_semana,4404.64
2022-09-16,PTO. TRIUNFO,5337,2619,7956,entre_semana,4404.64
2022-09-16,RINCON HONDO,2105,1050,3155,entre_semana,4404.64
2022-09-16,SABOYA,2942,1647,4589,entre_semana,4404.64
2022-09-16,SAN DIEGO,4918,2544,7462,entre_semana,4404.64
2022-09-16,SAN JUAN,5785,3082,8867,entre_semana,4404.64
2022-09-16,ZAMBITO,4873,2148,7021,entre_semana,4404.64
2022-09-17,AGUAS NEGRAS,5483,3177,8660,fin_de_semana,4435.84
2022-09-17,CASABLANCA,10262,5981,16243,fin_de_semana,4435.84
2022-09-17,COCORNA,6025,3319,9344,fin_de_semana,4435.84
2022-09-17,CURITÍ,5157,2581,7738,fin_de_semana,4435.84
2022-09-17,EL KORAN,4662,2358,7020,fin_de_semana,4435.84
2022-09-17,LA GOMEZ,4269,1883,6152,fin_de_semana,4435.84
2022-09-17,LA PARADA,23224,0,23224,fin_de_semana,4435.84
2022-09-17,LOBOGUERRERO,6477,2894,9371,fin_de_semana,4435.84
2022-09-17,LOS CUROS,5511,2658,8169,fin_de_semana,4435.84
2022-09-17,MORRISON,7716,3410,11126,fin_de_semana,4435.84
2022-09-17,OIBA,3928,3928,7856,fin_de_semana,4435.84
2022-09-17,PAILITAS,6871,2887,9758,fin_de_semana,4435.84
2022-09-17,PLATANAL,2619,1266,3885,fin_de_semana,4435.84
2022-09-17,PTO. TRIUNFO,4032,1950,5982,fin_de_semana,4435.84
2022-09-17,RINCON HONDO,1727,912,2639,fin_de_semana,4435.84
2022-09-17,SABOYA,2903,1765,4668,fin_de_semana,4435.84
2022-09-17,SAN DIEGO,4009,1980,5989,fin_de_semana,4435.84
2022-09-17,SAN JUAN,4998,2623,7621,fin_de_semana,4435.84
2022-09-17,ZAMBITO,4735,2329,7064,fin_de_semana,4435.84
2022-09-18,AGUAS NEGRAS,6119,3751,9870,fin_de_semana,
2022-09-18,CASABLANCA,12125,5852,17977,fin_de_semana,
2022-09-18,COCORNA,6720,2635,9355,fin_de_semana,
2022-09-18,CURITÍ,5297,2950,8247,fin_de_semana,
2022-09-18,EL KORAN,5223,2462,7685,fin_de_semana,
2022-09-18,LA GOMEZ,4721,2357,7078,fin_de_semana,
2022-09-18,LA PARADA,14211,0,14211,fin_de_semana,
2022-09-18,LOBOGUERRERO,4634,2291,6925,fin_de_semana,
2022-09-18,LOS CUROS,5512,2920,8432,fin_de_semana,
2022-09-18,MORRISON,7714,3947,11661,fin_de_semana,
2022-09-18,OIBA,4226,4226,8452,fin_de_semana,
2022-09-18,PAILITAS,7107,3888,10995,fin_de_semana,
2022-09-18,PLATANAL,2321,1206,3527,fin_de_semana,
2022-09-18,PTO. TRIUNFO,4459,2301,6760,fin_de_semana,
2022-09-18,RINCON HONDO,1393,573,1966,fin_de_semana,
2022-09-18,SABOYA,3407,1450,4857,fin_de_semana,
2022-09-18,SAN DIEGO,2930,1536,4466,fin_de_semana,
2022-09-18,SAN JUAN,3733,1687,5420,fin_de_semana,
2022-09-18,ZAMBITO,5124,2579,7703,fin_de_semana,
2022-09-19,AGUAS NEGRAS,5186,2855,8041,entre_semana,
2022-09-19,CASABLANCA,9431,4722,14153,entre_semana,
2022-09-19,COCORNA,5662,2884,8546,entre_semana,
2022-09-19,CURITÍ,4832,2647,7479,entre_semana,
2022-09-19,EL KORAN,5203,2599,7802,entre_semana,
2022-09-19,LA GOMEZ,3490,1833,5323,entre_semana,
2022-09-19,LA PARADA,21138,0,21138,entre_semana,
2022-09-19,LOBOGUERRERO,5829,3356,9185,entre_semana,
2022-09-19,LOS CUROS,5156,2675,7831,entre_semana,
2022-09-19,MORRISON,6635,3676,10311,entre_semana,
2022-09-19,OIBA,3963,3963,7926,entre_semana,
2022-09-19,PAILITAS,6164,3592,9756,entre_semana,
2022-09-19,PLATANAL,2406,1271,3677,entre_semana,
2022-09-19,PTO. TRIUNFO,4445,2264,6709,entre_semana,
2022-09-19,RINCON HONDO,1797,765,2562,entre_semana,
2022-09-19,SABOYA,2516,1305,3821,entre_semana,
2022-09-19,SAN DIEGO,4233,2090,6323,entre_semana,
2022-09-19,SAN JUAN,5136,2547,7683,entre_semana,
2022-09-19,ZAMBITO,4238,1977,6215,entre_semana,
2022-09-20,AGUAS NEGRAS,5677,3470,9147,entre_semana,4415.11
2022-09-20,CASABLANCA,9207,4853,14060,entre_semana,4415.11
2022-09-20,COCORNA,5797,2853,8650,entre_semana,4415.11
2022-09-20,CURITÍ,4847,2299,7146,entre_semana,4415.11
2022-09-20,EL KORAN,5392,2952,8344,entre_semana,4415.11
2022-09-20,LA GOMEZ,4307,2214,6521,entre_semana,4415.11
2022-09-20,LA PARADA,21623,0,21623,entre_semana,4415.11
2022-09-20,LOBOGUERRERO,6113,3151,9264,entre_semana,4415.11
2022-09-20,LOS CUROS,5206,2637,7843,entre_semana,4415.11
2022-09-20,MORRISON,8158,4135,12293,entre_semana,4415.11
2022-09-20,OIBA,4171,4171,8342,entre_semana,4415.11
2022-09-20,PAILITAS,7408,3772,11180,entre_semana,4415.11
2022-09-20,PLATANAL,2622,1316,3938,entre_semana,4415.11
2022-09-20,PTO. TRIUNFO,4684,2462,7146,entre_semana,4415.11
2022-09-20,RINCON HONDO,1905,991,2896,entre_semana,4415.11
2022-09-20,SABOYA,2726,1510,4236,entre_semana,4415.11
2022-09-20,SAN DIEGO,4477,2288,6765,entre_semana,4415.11
2022-09-20,SAN JUAN,5223,2628,7851,entre_semana,4415.11
2022-09-20,ZAMBITO,4585,2454,7039,entre_semana,4415.11
2022-09-21,AGUAS NEGRAS,6400,3879,10279,entre_semana,4420.38
2022-09-21,CASABLANCA,9490,5291,14781,entre_semana,4420.38
2022-09-21,COCORNA,5891,2821,8712,entre_semana,4420.38
2022-09-21,CURITÍ,5043,2921,7964,entre_semana,4420.38
2022-09-21,EL KORAN,5617,2992,8609,entre_semana,4420.38
2022-09-21,LA GOMEZ,4998,2427,7425,entre_semana,4420.38
2022-09-21,LA PARADA,22152,0,22152,entre_semana,4420.38
2022-09-21,LOBOGUERRERO,6970,3612,10582,entre_semana,4420.38
2022-09-21,LOS CUROS,5297,2866,8163,entre_semana,4420.38
2022-09-21,MORRISON,8706,4378,13084,entre_semana,4420.38
2022-09-21,OIBA,4171,4171,8342,entre_semana,4420.38
2022-09-21,PAILITAS,8189,4176,12365,entre_semana,4420.38
2022-09-21,PLATANAL,2581,1279,3860,entre_semana,4420.38
2022-09-21,PTO. TRIUNFO,4701,2547,7248,entre_semana,4420.38
2022-09-21,RINCON HONDO,1776,841,2617,entre_semana,4420.38
2022-09-21,SABOYA,2661,1478,4139,entre_semana,4420.38
2022-09-21,SAN DIEGO,3742,1862,5604,entre_semana,4420.38
2022-09-21,SAN JUAN,4913,2481,7394,entre_semana,4420.38
2022-09-21,ZAMBITO,5261,2643,7904,entre_semana,4420.38
2022-09-22,AGUAS NEGRAS,7051,4332,11383,entre_semana,4403.82
2022-09-22,CASABLANCA,8207,4026,12233,entre_semana,4403.82
2022-09-22,COCORNA,6352,3035,9387,entre_semana,4403.82
2022-09-22,CURITÍ,5340,2941,8281,entre_semana,4403.82
2022-09-22,EL KORAN,5811,2781,8592,entre_semana,4403.82
2022-09-22,LA GOMEZ,5552,2731,8283,entre_semana,4403.82
2022-09-22,LA PARADA,22155,0,22155,entre_semana,4403.82
2022-09-22,LOBOGUERRERO,6665,3191,9856,entre_semana,4403.82
2022-09-22,LOS CUROS,5815,3015,8830,entre_semana,4403.82
2022-09-22,MORRISON,9297,4711,14008,entre_semana,4403.82
2022-09-22,OIBA,4342,4342,8684,entre_semana,4403.82
2022-09-22,PAILITAS,8638,4549,13187,entre_semana,4403.82
2022-09-22,PLATANAL,2640,1337,3977,entre_semana,4403.82
2022-09-22,PTO. TRIUNFO,5026,2575,7601,entre_semana,4403.82
2022-09-22,RINCON HONDO,1887,879,2766,entre_semana,4403.82
2022-09-22,SABOYA,2675,1437,4112,entre_semana,4403.82
2022-09-22,SAN DIEGO,4477,2299,6776,entre_semana,4403.82
2022-09-22,SAN JUAN,5063,2565,7628,entre_semana,4403.82
2022-09-22,ZAMBITO,5596,2642,8238,entre_semana,4403.82
2022-09-23,AGUAS NEGRAS,6543,3746,10289,entre_semana,4379.8
2022-09-23,CASABLANCA,10551,5858,16409,entre_semana,4379.8
2022-09-23,COCORNA,6466,3355,9821,entre_semana,4379.8
2022-09-23,CURITÍ,5553,2971,8524,entre_semana,4379.8
2022-09-23,EL KORAN,5339,2413,7752,entre_semana,4379.8
2022-09-23,LA GOMEZ,5116,2336,7452,entre_semana,4379.8
2022-09-23,LA PARADA,22374,0,22374,entre_semana,4379.8
2022-09-23,LOBOGUERRERO,6798,3365,10163,entre_semana,4379.8
2022-09-23,LOS CUROS,5960,2995,8955,entre_semana,4379.8
2022-09-23,MORRISON,9208,4426,13634,entre_semana,4379.8
2022-09-23,OIBA,4536,4536,9072,entre_semana,4379.8
2022-09-23,PAILITAS,9177,4460,13637,entre_semana,4379.8
2022-09-23,PLATANAL,2991,1393,4384,entre_semana,4379.8
2022-09-23,PTO. TRIUNFO,4997,2476,7473,entre_semana,4379.8
2022-09-23,RINCON HONDO,1982,972,2954,entre_semana,4379.8
2022-09-23,SABOYA,2915,1616,4531,entre_semana,4379.8
2022-09-23,SAN DIEGO,4971,2470,7441,entre_semana,4379.8
2022-09-23,SAN JUAN,5396,2886,8282,entre_semana,4379.8
2022-09-23,ZAMBITO,4843,2143,6986,entre_semana,4379.8
2022-09-24,AGUAS NEGRAS,6366,3817,10183,fin_de_semana,4426.47
2022-09-24,CASABLANCA,9959,5721,15680,fin_de_semana,4426.47
2022-09-24,COCORNA,6097,3413,9510,fin_de_semana,4426.47
2022-09-24,CURITÍ,5618,2927,8545,fin_de_semana,4426.47
2022-09-24,EL KORAN,4908,2418,7326,fin_de_semana,4426.47
2022-09-24,LA GOMEZ,4949,2269,7218,fin_de_semana,4426.47
2022-09-24,LA PARADA,22596,0,22596,fin_de_semana,4426.47
2022-09-24,LOBOGUERRERO,6718,2924,9642,fin_de_semana,4426.47
2022-09-24,LOS CUROS,5898,2944,8842,fin_de_semana,4426.47
2022-09-24,MORRISON,8009,3634,11643,fin_de_semana,4426.47
2022-09-24,OIBA,3954,3954,7908,fin_de_semana,4426.47
2022-09-24,PAILITAS,6430,2852,9282,fin_de_semana,4426.47
